"Year","Beach ID","Beach Name","BeachDescription","State Code","County","WaterbodyName","WaterbodyType","Beach Status","Beach Access","Beach Owner","Reported","Tier"
"2018","WA550725","Forest Bay Acres Community","Forest Bay Acres Community","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA550725","Forest Bay Acres Community","Forest Bay Acres Community","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA570653","Frye Cove County Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2017","WA570653","Frye Cove County Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2018","WA783520","Green Park Community Club","Green Park Community Club","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA783520","Green Park Community Club","Green Park Community Club","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA765253","Hawks Prairie Estate","Hawks Prairie Estate","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA765253","Hawks Prairie Estate","Hawks Prairie Estate","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA309108","Heritage Trail","Heritage Trail","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2017","WA309108","Heritage Trail","Heritage Trail","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2018","WA141314","Highway 101 Bridge, Mud Bay","Highway 101 Bridge, Mud Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA141314","Highway 101 Bridge, Mud Bay","Highway 101 Bridge, Mud Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA765262","Highway 101 Bridge, Oyster Bay","Highway 101 Bridge, Oyster Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA765262","Highway 101 Bridge, Oyster Bay","Highway 101 Bridge, Oyster Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA489869","Hogam Bay Land Trust","Hogam Bay Land Trust","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2017","WA489869","Hogam Bay Land Trust","Hogam Bay Land Trust","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2018","WA504936","LUHRS BOAT LAUNCH","Marine, intertidal, artificial, exposed","WA","THURSTON","Pacific Ocean","Open Coast","Historical","Public","Public","N","2"
"2017","WA504936","LUHRS BOAT LAUNCH","Marine, intertidal, artificial, exposed","WA","THURSTON","Pacific Ocean","Open Coast","Historical","Public","Public","N","2"
"2018","WA791777","Martin Marina","Martin Marina","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2017","WA791777","Martin Marina","Martin Marina","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2018","WA579053","Mud Bay Bridge","Mud Bay Bridge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA579053","Mud Bay Bridge","Mud Bay Bridge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA425023","Nisqually Habitat Management Area","Nisqually Habitat Management Area","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA425023","Nisqually Habitat Management Area","Nisqually Habitat Management Area","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA326312","Nisqually National Wildlife Refuge","Nisqually National Wildlife Refuge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA326312","Nisqually National Wildlife Refuge","Nisqually National Wildlife Refuge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA919176","North Point Landing","North Point Landing","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA919176","North Point Landing","North Point Landing","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA376755","Old Olympic Highway Bridge, Oyster Bay","Old Olympic Highway Bridge, Oyster Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA376755","Old Olympic Highway Bridge, Oyster Bay","Old Olympic Highway Bridge, Oyster Bay","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA661350","Olympia Country & Golf Club","Olympia Country & Golf Club","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA661350","Olympia Country & Golf Club","Olympia Country & Golf Club","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA921508","Olympia Port Plaza and Public Dock","Olympia Port Plaza and Public Dock","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA921508","Olympia Port Plaza and Public Dock","Olympia Port Plaza and Public Dock","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA269970","Percival Landing","Percival Landing","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA269970","Percival Landing","Percival Landing","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA835793","Priest Point Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","WA835793","Priest Point Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","WA675571","Snug Harbor Community Beach","Snug Harbor Community Beach","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA675571","Snug Harbor Community Beach","Snug Harbor Community Beach","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA488134","Southeast Budd Inlet","Southeast Budd Inlet","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA488134","Southeast Budd Inlet","Southeast Budd Inlet","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA533559","Steamboat Island Bridge","Steamboat Island Bridge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA533559","Steamboat Island Bridge","Steamboat Island Bridge","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA364856","Swantown Marina","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2017","WA364856","Swantown Marina","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","N","3"
"2018","WA321921","Tamoshan Homeowners Park","Tamoshan Homeowners Park","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2017","WA321921","Tamoshan Homeowners Park","Tamoshan Homeowners Park","WA","THURSTON","-","-","Historical","Private","Private","N","3"
"2018","WA514938","Thurston County Parcel (Indian Rd)","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2017","WA514938","Thurston County Parcel (Indian Rd)","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2018","WA781509","Tolmie State Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2017","WA781509","Tolmie State Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","N","3"
"2018","WA986124","Urquhart Street Road End","Urquhart Street Road End","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA986124","Urquhart Street Road End","Urquhart Street Road End","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA882315","WOODWARD BAY ROAD BRIDGE","Estuarine, intertidal, mud, lagoon","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Historical","Public","Public","N","2"
"2017","WA882315","WOODWARD BAY ROAD BRIDGE","Estuarine, intertidal, mud, lagoon","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Historical","Public","Public","N","2"
"2018","WA850551","West Bay Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","Non-Reporting","Public","Public","Y","2"
"2017","WA850551","West Bay Park","Thurston County","WA","THURSTON","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","2"
"2018","WA574259","Westbay Marina","Westbay Marina","WA","THURSTON","-","-","Historical","Public","Private","N","3"
"2017","WA574259","Westbay Marina","Westbay Marina","WA","THURSTON","-","-","Historical","Public","Private","N","3"
"2018","WA507979","Woodard Bay Natural Area","Woodard Bay Natural Area","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2017","WA507979","Woodard Bay Natural Area","Woodard Bay Natural Area","WA","THURSTON","-","-","No advisory or closure","Public","Public","N","3"
"2018","WA429188","Zittel's Marina","Zittel's Marina","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2017","WA429188","Zittel's Marina","Zittel's Marina","WA","THURSTON","-","-","No advisory or closure","Public","Private","N","3"
"2018","OR775236","BARVIEW COUNTY PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Private","Public","Y","4"
"2017","OR775236","BARVIEW COUNTY PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Private","Public","Y","4"
"2018","OR769241","CAPE KIWANDA STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR769241","CAPE KIWANDA STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR345069","CAPE LOOKOUT STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Private","Y","4"
"2017","OR345069","CAPE LOOKOUT STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Private","Y","4"
"2018","OR861389","CAPE MEARS BEACH","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Private","Public","Y","4"
"2017","OR861389","CAPE MEARS BEACH","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Private","Public","Y","4"
"2018","OR186822","MANHATTAN BEACH STATE WAYSIDE","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR186822","MANHATTAN BEACH STATE WAYSIDE","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR276898","NEHALEM BAY STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR276898","NEHALEM BAY STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR378443","NESKOWIN BEACH STATE WAYSIDE","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","OR378443","NESKOWIN BEACH STATE WAYSIDE","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","OR478882","OCEANSIDE BEACH STATE WAYSIDE","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR478882","OCEANSIDE BEACH STATE WAYSIDE","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR770138","OSWALD WEST STATE PARK","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","OR770138","OSWALD WEST STATE PARK","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","OR884773","ROBERT W. STRAUB STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR884773","ROBERT W. STRAUB STATE PARK","Not sampled 2017","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR425623","ROCKAWAY BEACH","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR425623","ROCKAWAY BEACH","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR603376","TWIN ROCKS","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","OR603376","TWIN ROCKS","Sampled 2017, 2018","OR","TILLAMOOK","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP575470","KAMMER BEACH","KAMMER BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP575470","KAMMER BEACH","KAMMER BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP764248","LEPROSARIUM BEACH I","LEPROSARIUM BEACH I","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP764248","LEPROSARIUM BEACH I","LEPROSARIUM BEACH I","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP954165","LEPROSARIUM BEACH II","LEPROSARIUM BEACH II","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP954165","LEPROSARIUM BEACH II","LEPROSARIUM BEACH II","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP319694","UNAI BABUI","UNAI BABUI","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP319694","UNAI BABUI","UNAI BABUI","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP330050","UNAI CHULU","UNAI CHULU","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP330050","UNAI CHULU","UNAI CHULU","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP364654","UNAI DANGKOLO BEACH","UNAI DANGKOLO BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP364654","UNAI DANGKOLO BEACH","UNAI DANGKOLO BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","MP664077","UNAI MASALOK BEACH","UNAI MASALOK BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2017","MP664077","UNAI MASALOK BEACH","UNAI MASALOK BEACH","MP","TINIAN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","1"
"2018","PR169439","BALNEARIO PUNTA SALINAS, TOA BAJA","BALNEARIO PUNTA SALINAS, TOA BAJA","PR","TOA BAJA","-","-","No advisory or closure","Public","Public","Y","1"
"2017","PR169439","BALNEARIO PUNTA SALINAS, TOA BAJA","BALNEARIO PUNTA SALINAS, TOA BAJA","PR","TOA BAJA","-","-","No advisory or closure","Public","Public","Y","1"
"2018","MI873921","Tuscola County Shoreline","Mix of Public and Private shoreline: ponded and very fine sandy shorelines","MI","TUSCOLA","Lake Huron","Still Water","Historical","Private","Private","N","3"
"2017","MI873921","Tuscola County Shoreline","Mix of Public and Private shoreline: ponded and very fine sandy shorelines","MI","TUSCOLA","Lake Huron","Still Water","Historical","Private","Private","N","3"
"2018","NC162664","Albemarle Sound, Tyrell Co. Bull Bay Swimming Platform","Albemarle Sound, Tyrell Co. Bull Bay Swimming Platform","NC","TYRRELL","-","-","Historical","Public","Public","N","3"
"2017","NC162664","Albemarle Sound, Tyrell Co. Bull Bay Swimming Platform","Albemarle Sound, Tyrell Co. Bull Bay Swimming Platform","NC","TYRRELL","-","-","Historical","Public","Public","N","3"
"2018","MI001146","Covert Township Park Beach","29th ave west of Blue star high","MI","VAN BUREN","Lake Michigan","Still Water","No advisory or closure","Public","Public","Y","3"
